1.1875,1.4375,2.8125,3.0625,1.5625,2.5,3.3125,2.125,1.5,2.3125,1.75,2.0,2.5,2.5,2.6875,2.0625
0.5625,2.1875,1.9375,2.0,2.5625,1.5625,0.875,1.0,0.375,0.875,1.625,1.8125,1.4375,0.5625,1.4375,1.375
0.1875,1.625,3.3125,3.125,1.75,0.6875,0.5625,1.8125,0.4375,1.125,1.4375,4.0,1.75,1.125,1.25,1.75
2.5625,4.0,3.875,4.375,3.9375,2.875,3.25,4.0,3.5625,3.6875,1.4375,4.1875,6.5,3.3125,3.75,3.0
1.125,1.5,3.0625,3.0625,2.4375,1.8125,1.0,1.0,0.75,0.875,0.875,4.0625,1.6875,1.6875,2.25,2.9375
1.3125,2.1875,4.3125,3.75,4.1875,1.5625,2.4375,3.5,2.3125,1.5625,1.4375,2.9375,4.0,2.125,3.6875,1.8125
3.6875,1.875,1.5625,3.9375,3.6875,3.75,2.5,3.5625,3.4375,4.875,1.125,4.0625,3.625,4.5625,3.0625,2.0625
0.8125,3.0625,2.5,3.625,3.25,1.9375,1.6875,2.0,1.1875,1.4375,0.9375,2.875,2.3125,1.8125,1.9375,2.0625
2.875,3.375,4.9375,3.6875,7.125,4.9375,2.375,4.375,2.1875,2.875,3.75,3.0625,2.8125,3.5,4.4375,1.8125
1.8125,3.0,4.625,5.5625,7.5,4.5625,2.1875,7.125,1.625,2.8125,3.3125,3.875,3.5,3.3125,5.0,3.5
2.3125,2.25,2.125,3.1875,3.8125,4.3125,3.6875,4.6875,1.3125,2.0,2.5625,1.75,3.8125,2.25,2.6875,1.9375
0.4375,0.5,0.8125,1.0625,0,0,0.3125,0,0.1875,0,0.4375,1.875,0.875,0.4375,0,0.75
2.8125,2.75,2.8125,3.8125,5.5625,3.625,2.9375,5.25,3.5,5.0,2.1875,3.625,2.0625,4.4375,3.625,2.875
2.6875,3.875,2.625,4.4375,2.875,3.4375,2.125,1.375,1.4375,2.4375,2.0,2.125,3.25,2.125,2.8125,1.875
1.8125,3.125,1.9375,3.1875,1.625,2.9375,1.8125,1.5625,1.875,2.875,1.6875,2.9375,3.125,3.625,2.625,2.8125
0.625,1.5,1.125,1.3125,1.5625,0.375,0.75,0.3125,0.125,0.5,0.875,1.75,1.3125,0.5,0.6875,2.5
