1.0,0,0,2.111111111111111,0.5555555555555556,1.5555555555555556,4.555555555555555,1.1111111111111112,3.2222222222222223,2.2222222222222223,3.111111111111111,0,3.111111111111111,2.6666666666666665,2.0,0
1.0,2.2222222222222223,1.1111111111111112,3.2222222222222223,0.6666666666666666,1.5555555555555556,1.0,1.4444444444444444,2.3333333333333335,2.3333333333333335,1.6666666666666667,0.8888888888888888,2.6666666666666665,3.6666666666666665,2.4444444444444446,0
2.5555555555555554,2.3333333333333335,3.5555555555555554,3.5555555555555554,3.5555555555555554,5.888888888888889,1.8888888888888888,2.5555555555555554,5.888888888888889,6.111111111111111,2.3333333333333335,0.5555555555555556,3.111111111111111,2.6666666666666665,2.3333333333333335,0.8888888888888888
3.0,2.5555555555555554,3.111111111111111,4.0,4.0,3.5555555555555554,5.111111111111111,3.7777777777777777,4.333333333333333,6.111111111111111,3.3333333333333335,0.8888888888888888,3.4444444444444446,5.0,3.5555555555555554,0.6666666666666666
1.3333333333333333,3.0,1.3333333333333333,2.888888888888889,2.111111111111111,4.888888888888889,3.888888888888889,2.888888888888889,7.777777777777778,8.555555555555555,3.4444444444444446,0,6.555555555555555,2.111111111111111,1.3333333333333333,2.111111111111111
3.0,2.3333333333333335,1.2222222222222223,2.7777777777777777,1.5555555555555556,2.3333333333333335,5.222222222222222,2.0,5.444444444444445,4.777777777777778,3.888888888888889,0,4.888888888888889,3.0,3.0,0.6666666666666666
4.222222222222222,0.5555555555555556,0,3.2222222222222223,0.7777777777777778,2.7777777777777777,2.4444444444444446,1.6666666666666667,2.6666666666666665,2.111111111111111,4.888888888888889,0,3.4444444444444446,3.0,1.4444444444444444,0
3.111111111111111,1.1111111111111112,1.0,5.222222222222222,0,4.0,5.111111111111111,2.7777777777777777,5.444444444444445,9.333333333333334,6.666666666666667,0,7.0,2.0,2.2222222222222223,0
1.0,0,0,3.2222222222222223,0,1.8888888888888888,2.5555555555555554,0.7777777777777778,1.1111111111111112,0.7777777777777778,0.7777777777777778,0,2.7777777777777777,1.1111111111111112,1.5555555555555556,0
3.0,1.0,1.5555555555555556,3.5555555555555554,1.3333333333333333,1.6666666666666667,5.222222222222222,1.3333333333333333,4.111111111111111,4.444444444444445,2.6666666666666665,0,5.444444444444445,3.2222222222222223,2.3333333333333335,0.8888888888888888
2.2222222222222223,2.2222222222222223,1.6666666666666667,1.8888888888888888,1.1111111111111112,2.2222222222222223,1.0,1.5555555555555556,3.6666666666666665,3.5555555555555554,2.5555555555555554,0.7777777777777778,3.3333333333333335,2.3333333333333335,2.3333333333333335,1.5555555555555556
2.6666666666666665,2.0,5.333333333333333,3.888888888888889,4.666666666666667,3.111111111111111,3.2222222222222223,3.4444444444444446,2.7777777777777777,3.888888888888889,2.2222222222222223,2.2222222222222223,4.111111111111111,2.5555555555555554,2.5555555555555554,1.7777777777777777
2.6666666666666665,1.4444444444444444,1.1111111111111112,8.11111111111111,1.5555555555555556,4.111111111111111,4.888888888888889,2.3333333333333335,3.2222222222222223,3.6666666666666665,4.0,1.1111111111111112,1.6666666666666667,3.5555555555555554,3.0,1.3333333333333333
3.4444444444444446,0.4444444444444444,0.6666666666666666,4.555555555555555,0.6666666666666666,1.6666666666666667,4.444444444444445,1.0,3.111111111111111,2.7777777777777777,2.6666666666666665,0,4.111111111111111,3.3333333333333335,4.111111111111111,0.2222222222222222
3.0,1.0,0.4444444444444444,3.7777777777777777,1.7777777777777777,3.0,3.2222222222222223,1.8888888888888888,5.0,4.444444444444445,2.5555555555555554,0,3.6666666666666665,2.6666666666666665,3.5555555555555554,0
2.7777777777777777,2.2222222222222223,2.6666666666666665,3.3333333333333335,3.111111111111111,2.888888888888889,2.6666666666666665,2.6666666666666665,2.3333333333333335,4.666666666666667,2.6666666666666665,1.3333333333333333,3.0,2.2222222222222223,3.888888888888889,3.111111111111111
