2.0,1.75,3.75,3.25,2.25,5.5,4.5,2.5,0.75,2.0,3.25,4.5,3.75,3.0,3.0,1.25
0,2.0,1.5,2.0,4.5,5.0,1.25,1.25,0,0,2.5,2.5,0,0.75,0,1.25
0,1.0,4.75,2.25,2.0,1.25,0,2.25,0,0,3.75,6.25,0,0,0,2.75
3.0,5.75,4.0,3.5,4.0,2.75,4.25,5.5,2.25,2.25,3.75,3.5,7.0,2.75,3.0,2.5
1.25,0.25,2.75,3.25,2.75,2.25,1.75,0,0,0,2.5,3.0,0,0,2.0,3.0
0.75,2.0,4.75,2.5,3.75,2.75,3.0,3.5,1.0,0.75,3.75,3.75,3.0,2.25,2.25,4.25
4.0,0.75,2.0,6.5,3.25,8.0,3.75,4.25,1.75,4.25,1.75,1.75,6.25,3.75,2.5,2.25
1.5,2.25,1.75,3.0,4.0,2.25,3.0,1.25,0,0,3.25,2.0,1.5,1.0,2.25,1.0
3.75,4.25,6.0,3.25,9.5,7.5,2.5,5.25,1.25,3.5,7.25,2.75,2.25,4.5,4.25,2.0
3.5,4.5,6.5,5.0,9.75,6.0,3.25,9.0,0,2.5,6.5,3.5,1.0,4.5,3.25,6.0
3.25,2.25,4.0,3.75,4.25,6.5,6.0,4.25,0.5,1.0,4.5,2.0,3.0,2.75,1.75,2.0
0,2.0,0,0,0,0,0,0,0,0,1.75,2.5,0,0,0,2.0
3.5,4.75,3.5,4.0,7.75,6.25,3.75,7.75,2.25,4.0,5.75,5.0,0,5.75,3.25,2.75
2.5,6.25,3.0,3.75,3.5,4.5,2.5,1.75,0.5,2.75,4.0,1.75,3.5,5.0,1.25,0.75
1.0,2.0,3.25,3.25,1.75,3.75,2.25,1.75,1.75,1.75,4.75,3.25,4.0,4.5,2.5,4.5
0,0,1.0,0,4.0,1.5,0,0,0,0,3.5,1.75,0,0,0,5.5
