1.125,1.125,2.875,3.375,1.5,3.375,4.75,2.75,1.125,2.375,2.5,3.0,3.0,3.125,3.125,3.125
0,2.5,2.375,2.875,3.375,2.625,0.625,1.25,0,1.125,2.5,2.25,1.375,0.5,0.25,2.5
0,1.25,4.0,3.5,1.5,1.375,0,1.125,0,1.75,1.875,4.875,1.25,0.75,0,3.0
2.125,3.625,3.875,4.5,3.25,3.125,3.625,5.625,3.625,3.625,2.125,4.375,8.0,4.375,4.0,3.75
0.625,0.75,2.875,4.5,2.375,1.75,0.875,0,0,1.5,1.25,5.25,1.75,0.75,1.5,3.5
1.125,1.75,5.375,4.0,4.5,2.625,3.125,4.0,2.125,1.375,2.5,3.5,4.0,1.875,2.875,3.25
3.875,1.125,2.125,5.75,3.25,5.875,2.75,4.625,2.875,4.75,1.125,3.625,5.5,4.0,2.75,3.0
1.25,1.625,2.875,4.25,3.25,2.25,1.875,3.125,0.875,1.5,1.75,3.875,2.625,1.125,1.875,3.0
3.25,2.625,5.5,4.875,7.75,6.125,3.0,5.75,1.25,3.75,4.125,3.125,2.875,3.5,5.0,2.625
2.5,2.625,6.875,6.125,8.375,5.375,2.375,9.25,0.875,4.25,4.0,4.375,3.25,3.125,3.875,5.25
3.0,1.875,2.625,3.75,3.875,4.375,5.5,6.25,0.875,2.125,2.875,1.875,4.0,3.0,2.375,3.0
0,1.0,0.625,1.0,0,0,0,0,0,0,0.875,2.5,1.25,0,0,1.5
3.25,3.0,3.5,3.875,6.25,5.5,3.875,7.125,3.125,5.25,3.75,4.625,1.875,3.875,3.875,3.375
2.5,4.125,3.0,4.5,2.375,3.375,3.375,2.0,1.25,2.875,2.625,2.5,4.0,3.75,2.75,2.5
1.25,2.75,1.75,4.0,1.5,3.375,1.625,2.0,1.75,2.375,2.625,2.375,3.25,3.875,3.375,4.375
0,0,1.0,0.75,2.375,0.75,0,0,0,1.0,1.75,2.0,1.5,0.25,0,3.5
